date,open,high,low,close,I31000150F,I31000160F,I31000170F,I31000300F,I31000330F,turnover,I310006300,I310006400,I310001200,I310020032,I310020132,I310020232,I310020332,I310020432,I310020532,I310020632,I310020732,I310020832,net_priv_fund,I310021032,I310021132,I310021232,net_foreign,I310024132,gap,priv_fund_ratio,factor_rank,position,strategy_ret,strategy_net,equity
2025-10-09,3308.24,3379.6,3264.79,3319.47,2.54,13.3,16.72,3229.4,3175.21,25938980429462,1133946068,1216061885,30.632903363128,-133532,-39744,-117767,-2486,-11464,3505,34406,-149,-2904647,3049717,-11389,3038328,2904797,18,-40992,-0.003383070188915706,1.1757273992681964e-07,0.925,-1.0,0.003383070188915706,0.0018830701889157061,0.9008144000693502
2025-10-10,3391.31,3451.89,3321.74,3395.25,2.28,10.3,15.58,3274.69,3196.54,27435729390966,1140001704,1221576276,31.0805792571935,-660836,-519785,-155823,-81593,10793,-7789,105558,16328,-441628,1089405,-3270,1086135,425300,-12197,-40992,0.021642009115913127,4.1519600934682086e-08,0.7833333333333333,-1.0,-0.021642009115913127,-0.023142009115913128,0.8799677450111995
2025-10-13,3326.21,3405.87,3280.22,3367.74,-0.81,6.67,14.68,3305.1,3215.69,22029497183851,1144296673,1226242208,30.8810126883003,-461738,-354475,-49912,-16364,4169,-6280,26619,100745,1302458,-945212,3748,-941463,-1403202,-65498,-40992,-0.020334290552978414,-3.713057437141824e-08,0.03333333333333333,0.0,-0.0,-0.0,0.8799677450111995
2025-10-14,3392.58,3467.52,3273.36,3333.49,-1.02,5.59,12.58,3330.62,3231.19,29569364228234,1223904760,1252095133,30.7605452595371,-754599,-458286,-63982,-51203,-2330,-2438,-54322,70958,269814,408762,5066,413828,-340771,-122041,-40992,0.007375866307969187,1.5612024775723985e-08,0.5,1.0,0.007375866307969187,0.005875866307969187,0.8851383178362104
2025-10-15,3353.57,3446.79,3319.97,3419.95,2.59,7.85,14.69,3367.18,3248.27,22334316286720,1293098280,1259217820,30.8197443136445,806606,618131,-12705,52148,-10497,-5570,70365,50910,-1036448,178117,815,178932,985539,94736,-40992,0.006023716885306505,6.99552099523649e-09,0.4,0.0,0.0,0.0,0.8851383178362104
2025-10-16,3432.22,3541.37,3393.28,3496.4,2.24,8.77,18.12,3402.57,3267.98,26435048250747,1323466620,1257065233,31.0096965273546,502326,628283,-120806,60007,-18418,-21668,21032,-71676,-914674,490407,-6382,484025,986350,-46103,-40992,0.003587771751048987,1.9185908553979043e-08,0.5833333333333334,0.0,0.0,0.0,0.8851383178362104
2025-10-17,3479.13,3573.62,3431.89,3496.35,0,10,17.85,3422.79,3284.94,26208785375442,1343960446,1249907679,31.1144611893994,-294961,-27787,-96130,-33023,-2447,-16233,-9518,22851,-139849,410406,1553,411959,116999,-109824,-40992,-0.00493936620523967,1.6211711577952262e-08,0.5333333333333333,0.0,-0.0,-0.0,0.8851383178362104
2025-10-20,3526.66,3591.23,3455.06,3560.15,1.82,10.49,20.11,3461.27,3304.4,22763433254586,1372387537,1245304506,31.1551534871396,697071,954992,-53961,-136087,-35423,-14097,8016,12763,-495358,-212693,-1784,-214477,482594,-26370,-40992,0.008669040570881047,-8.35328792813364e-09,0.25,0.0,0.0,0.0,0.8851383178362104
2025-10-21,3591.4,3665.37,3520.13,3558.84,-0.04,10.45,19.29,3506.34,3321.62,28884780516962,1350176093,1253869911,31.0427765447248,166411,583062,-141644,-159152,-20226,-27733,41525,-122186,159380,-207763,4157,-203606,-37195,-109421,-40992,0.00877772003988596,-8.203781343580598e-09,0.2833333333333333,0.0,0.0,0.0,0.8851383178362104
2025-10-22,3563.3,3627.65,3498.04,3604.65,1.29,10.78,22.56,3543.28,3342.93,23360565371698,1358303145,1260858562,30.968106196819,669262,566499,-15418,139550,-10592,-9225,-9705,-1495,119199,-784365,-2601,-786966,-117703,8156,-40992,0.00125321734048174,-3.072263790701695e-08,0.1,0.0,0.0,0.0,0.8851383178362104
2025-10-23,3562.52,3645.17,3516.45,3567.28,-1.04,9.13,20.81,3557.45,3359.8,23653111863893,1382589569,1267115768,30.9062755979531,-390856,-144744,-33404,11545,-19433,-5968,-108316,19586,892142,-523942,3070,-520872,-911728,-90538,-40992,-0.011687681189574608,-2.0979385039716497e-08,0.18333333333333332,0.0,-0.0,-0.0,0.8851383178362104
2025-10-24,3611.76,3691.64,3568.34,3649.37,2.3,12.13,23.71,3588.06,3381.17,26403677521161,1405599124,1272197068,30.9867128771886,1561593,1201510,-42869,79287,-2111,-13124,82126,-68319,-2068752,584532,-9055,575477,2137071,256776,-40992,0.012468883855486538,2.3369021821051064e-08,0.7166666666666667,0.0,0.0,0.0,0.8851383178362104
2025-10-27,3715.65,3790.5,3662.14,3748.47,2.72,18.29,26.96,3625.72,3405.9,29195263251756,1454184182,1284862091,31.1255667120795,434373,917577,-164047,-111564,-27123,-8804,-91058,-211865,-1027476,808923,-3956,804967,1239340,-80607,-40992,0.018162038927266953,3.0758137007680727e-08,0.7666666666666667,0.0,0.0,0.0,0.8851383178362104
2025-10-28,3728.64,3777.53,3650.23,3716.07,-0.86,17.27,25.42,3657.17,3428.26,27531797421402,1379924917,1281294874,30.8700277616669,128760,398810,-38066,-128427,-6921,-18573,-54146,-45335,1702276,-1787022,1321,-1785701,-1656941,-23916,-40992,-0.005290158384620906,-6.865534698883836e-08,0.016666666666666666,0.0,-0.0,-0.0,0.8851383178362104
2025-10-29,3763.88,3837.88,3678.72,3781.49,1.76,17.6,27.01,3692.54,3454.6,30763568360079,1376087972,1288248353,31.0452514118481,468815,1102994,-81178,-146638,-4958,-13277,-294730,-98750,-184958,-181761,-3347,-185108,283708,-93399,-40992,0.012865742572125914,-6.607212337757315e-09,0.3333333333333333,1.0,0.012865742572125914,0.011365742572125914,0.8951985720974613
2025-10-30,3817.77,3915.66,3729.95,3793.55,0.32,18.33,26.53,3737.79,3481.8,32280229683677,1395932961,1308983804,31.3292277423006,-862616,-175681,-121092,-222167,-9241,-7348,-179225,-32600,973117,-78080,180,-77901,-940517,-147862,-40992,0.009594101795853011,-2.6707798091738363e-09,0.4,0.0,0.0,0.0,0.8951985720974613
2025-10-31,3790.19,3893.11,3735.22,3822.41,0.76,19.23,27.73,3772.4,3514.48,31499571906083,1368757256,1314579633,31.4266081569086,-967470,1302075,-62012,-54716,-2002069,-15696,-147223,-21635,-448425,1434976,2554,1437529,470060,12172,-40992,-0.0008857139091352763,4.743081625702224e-08,0.85,0.0,-0.0,-0.0,0.8951985720974613
2025-11-03,3837.5,3995.03,3781.7,3938.1,3.03,18.64,37.13,3810.32,3550.6,33933415132090,1361780285,1333162170,31.7377024231602,206917,456896,-115796,-57291,-28473,-25677,-27378,-18978,253581,-436718,-4801,-441519,-234602,4637,-40992,0.003947771170544276,-1.3996601757171773e-08,0.23333333333333334,0.0,0.0,0.0,0.8951985720974613
2025-11-04,3940.99,4008.94,3802.97,3853.02,-2.16,16.07,32.73,3837.71,3582.96,32038438748275,1379767987,1333443440,31.3711465623708,-334532,-15760,-47677,-48301,-14308,-14047,-66947,-2656,2304812,-1972343,4719,-1967623,-2302155,-127492,-40992,0.0007338564282267776,-6.143787962711815e-08,0.03333333333333333,0.0,0.0,0.0,0.8951985720974613
2025-11-05,3790.85,3840.97,3592.43,3744.86,-2.81,12.81,26.99,3830.39,3608.35,39155229702742,1433014634,1365126008,31.3183582025349,-162078,146457,-20565,-58816,-1191,-103952,47566,-312189,3153404,-2677563,-1575,-2679137,-2841215,-171576,-40992,-0.016135395092680565,-7.926151137236532e-08,0.016666666666666666,1.0,-0.016135395092680565,-0.017635395092680566,0.8794113915921191
2025-11-06,3833.07,3894.81,3694.2,3759.17,0.38,13.25,27.46,3823.51,3630.33,31957643662076,1397613584,1374900683,31.3644539046912,809203,605715,-3600,213527,4519,-24898,-57415,-40021,1026078,-1799529,4271,-1795258,-986056,71356,-40992,0.023554952655105942,-5.337178518579992e-08,0.06666666666666667,1.0,0.023554952655105942,0.02205495265510594,0.8988067681980442
2025-11-07,3692.22,3804.46,3610.15,3687.17,-1.92,11.08,23.89,3796.46,3644.93,27404285728806,1423199333,1385379040,31.3530795715942,-350593,159463,-32939,-160108,-6152,857,-97633,6490,735652,-398121,6572,-391549,-742142,-214080,-40992,-0.01780978247857912,-1.2101750530382102e-08,0.3,1.0,-0.01780978247857912,-0.019309782478579122,0.8814510050138652
2025-11-10,3724.47,3847.2,3676.94,3793.14,2.87,11.72,27.83,3767.47,3666.2,24363335021210,1348471783,1384205947,31.4867580007153,1339454,1034095,-16877,136189,6027,-3606,22652,10519,-1184647,-161361,-3965,-165326,1174129,160974,-40992,0.010116159547837428,-5.2079173609652794e-09,0.43333333333333335,0.0,0.0,0.0,0.8814510050138652
2025-11-11,3847.07,3944.14,3762.22,3822.86,0.78,12.59,28.87,3761.44,3690.67,29950202151355,1350243106,1365028026,31.6675900046583,100591,358542,-62240,3971,-11421,-5023,-123292,-28870,-147265,69094,6449,75544,176136,-59947,-40992,0.014217772083287275,2.260475208450836e-09,0.4666666666666667,0.0,0.0,0.0,0.8814510050138652
2025-11-12,3821.21,3912.05,3771.82,3869.18,1.21,13.96,31,3786.3,3713.13,24467382358673,1276088262,1360873503,31.5956703695041,1019788,917221,16370,28335,1451,-4213,-22880,-44736,-790440,-181996,-2615,-184611,835177,83504,-40992,-0.0004316140271943233,-6.587239275143472e-09,0.36666666666666664,0.0,-0.0,-0.0,0.8814510050138652
2025-11-13,3853.77,3947.04,3814.21,3887.15,0.46,15.42,30.12,3811.9,3732.66,26638551225776,1259456444,1358898139,31.4496718137057,-615046,-725428,8915,48385,-2720,-3209,19542,-75570,-222996,913621,-10,913612,298566,39468,-40992,-0.003982756036162664,3.4392228625815756e-08,0.7833333333333333,0.0,-0.0,-0.0,0.8814510050138652
2025-11-14,3781.66,3854.08,3706.02,3735.4,-3.9,12.06,25.11,3821.55,3744.62,27071147363618,1226699770,1356063871,31.0649275167193,-914503,-631482,9996,-78666,-6451,-10159,-20986,-6805,3498095,-2588477,11692,-2576786,-3491290,-176755,-40992,-0.02713813462305294,-9.768529412562653e-08,0.016666666666666666,0.0,-0.0,-0.0,0.8814510050138652
2025-11-17,3800.62,3865.06,3739.99,3812.53,2.06,9.04,27.69,3825.42,3757.24,21312047682464,1207223573,1342914956,31.3530464785751,50086,34478,-3022,75565,1484,-18594,-34101,-17921,-499918,467241,512,467753,517840,-5725,-40992,0.01745997751244841,1.804864862857382e-08,0.6333333333333333,1.0,0.01745997751244841,0.01595997751244841,0.8955189432322115
2025-11-18,3767.29,3824.94,3663.78,3684.77,-3.35,5.39,25.52,3797.81,3763.53,22048552589568,1162836120,1318193033,31.2256260416652,-766418,-425120,-161,-55750,-6854,-1648,-86744,-29531,1462192,-668735,2492,-666242,-1432661,-190142,-40992,-0.011866136135322275,-2.751142663273921e-08,0.16666666666666666,0.0,-0.0,-0.0,0.8955189432322115
2025-11-19,3694.7,3734.08,3575.07,3660.66,-0.65,4.7,25.75,3756.1,3766.33,21925918359483,1096863045,1295513478,31.1836637370643,675868,527061,-15484,101958,202,465,1693,-40252,447709,-1086710,3386,-1083323,-407456,59973,-40992,0.002694876478043361,-4.566153552522561e-08,0.1,0.0,0.0,0.0,0.8955189432322115
2025-11-20,3761.39,3833.39,3694.33,3738.77,2.13,5.02,29.38,3726.43,3774.91,21777558464309,1023525878,1269132217,31.2421042935114,698505,723846,-2628,21500,3909,3526,-74918,-139734,-1532332,977641,-4080,973561,1672066,23271,-40992,0.027516895860309348,4.282818930922615e-08,0.8166666666666667,0.0,0.0,0.0,0.8955189432322115
2025-11-21,3592.04,3657.03,3538.97,3589.02,-4.01,0.85,23.99,3697.15,3771.89,20588951248081,965549600,1246051490,30.9645138580747,412890,483377,4873,-106150,-1009,-6257,33390,47637,2480940,-2949916,8448,-2941468,-2528578,4665,-40992,-0.03924552727233823,-1.370103584348919e-07,0.016666666666666666,0.0,-0.0,-0.0,0.8955189432322115
